Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU05155,23,Male,5.86,78.3,5.4,6.3,3.9,3.55,Yes,Hybrid,Poor,Excellent,Yes,3,Middle,4.9,A
STU05156,24,Female,3.35,86.8,7.7,5,0.8,3.44,No,Hybrid,Average,Good,No,1,Low,3.6,A
STU05157,17,Female,5.38,57.7,8.7,3.5,4,2.41,No,Online,Poor,Excellent,No,1,Low,3.7,B
STU05158,21,Male,3.25,76,7.3,3.2,2.7,3.5,No,Offline,Average,Good,No,3,Middle,4.5,A
STU05159,17,Male,8.1,67.4,5.6,5.1,3.9,3.11,Yes,Online,Average,Excellent,No,1,High,2.3,A
STU05160,18,Female,3.73,92.7,6.3,1.9,4.9,2.97,No,Offline,Average,Average,No,2,High,5.7,B
STU05161,20,Female,8.81,92.8,5.6,3.7,3.8,2.7,Yes,Online,Poor,Average,No,0,High,3.7,A
STU05162,17,Male,8.49,83.3,7.3,5.4,5.2,2.75,No,Offline,Poor,Good,No,1,Middle,1,A
STU05163,24,Male,3.08,80.7,6,7.9,1.7,2.98,No,Hybrid,Good,Average,No,1,High,3.8,B
STU05164,23,Female,5.94,75.7,7.2,6.4,2.1,1.97,No,Offline,Average,Good,Yes,3,High,3.7,A
STU05165,19,Female,3.97,78.9,8.3,6.6,4.8,3.18,Yes,Hybrid,Average,Average,Yes,1,Middle,5.1,A
STU05166,17,Male,7.82,96,6.2,1,5.4,2.81,Yes,Hybrid,Poor,Good,No,2,Middle,4.7,A
STU05167,20,Male,5.54,86.5,3.4,7.2,5.2,3.32,No,Online,Good,Average,No,1,Low,2.6,B
STU05168,21,Female,8.53,82.7,8.3,5.1,3.4,3.53,Yes,Online,Average,Poor,No,2,Middle,4,A
STU05169,23,Female,4.53,98.5,6.9,3.9,6.1,2.67,No,Online,Average,Excellent,No,3,High,3.4,A
STU05170,21,Non-Binary,4.3,82.1,7,5.2,2.1,3.57,Yes,Online,Good,Excellent,Yes,1,Middle,3.2,A
STU05171,20,Female,3.34,83.4,10,1.2,3.1,3.46,Yes,Online,Average,Excellent,No,3,Low,1.9,A
STU05172,23,Female,5.16,75.6,5.7,7.1,5.6,3.03,Yes,Offline,Good,Good,Yes,2,Middle,4.1,A
STU05173,18,Male,5.73,63.9,7,4.4,3.8,3.85,No,Online,Average,Good,No,1,Middle,8.9,A
STU05174,23,Female,5.03,80.9,5.7,1.7,1.5,2.96,No,Online,Average,Good,No,1,High,6.8,A
STU05175,18,Male,5.49,75.9,7.4,1.7,7.2,2.58,No,Offline,Poor,Average,No,1,Low,2.3,A
STU05176,21,Female,6.4,88.7,8.8,2.8,4.3,2.75,Yes,Online,Average,Average,No,2,Middle,3.6,A
STU05177,21,Male,4.74,66,6.3,5.6,6.7,2.46,Yes,Online,Average,Average,No,1,Middle,5.3,C
STU05178,20,Male,3.61,66.6,7.4,1,4.1,3.87,Yes,Online,Poor,Excellent,No,3,High,3.7,A
STU05179,18,Female,2.89,79.9,6.3,9.2,3.3,3.58,No,Offline,Average,Average,No,1,Middle,6.5,B
STU05180,21,Female,3.78,72.1,6,2.8,4.5,2.91,No,Hybrid,Average,Excellent,No,1,High,4.9,B
STU05181,18,Male,4.23,74.2,8.4,6.5,3.7,2.79,No,Offline,Average,Good,No,2,Low,3.5,B
STU05182,21,Female,6.93,79.7,6.3,1.7,5.7,2.7,No,Hybrid,Average,Good,Yes,2,Low,6,A
STU05183,23,Male,6.73,69.5,5.9,5.6,6.3,3.13,Yes,Offline,Good,Average,Yes,3,Middle,1.9,A
STU05184,17,Male,3.46,78.1,7.6,5.4,4.2,3.47,No,Hybrid,Average,Average,No,0,Middle,4.8,B
STU05185,24,Female,6.1,98.3,7.9,5.7,3,3.07,Yes,Online,Good,Excellent,Yes,2,Middle,2,A
STU05186,19,Male,3.11,80.3,7.7,7,1.9,2.66,No,Online,Poor,Average,No,2,Low,4.6,C
STU05187,24,Female,6.57,76.1,5.5,5.8,3.1,3.28,No,Offline,Poor,Average,No,1,Middle,5.1,A
STU05188,23,Male,1.69,81.5,5.2,1,5.3,2.98,Yes,Hybrid,Average,Average,No,1,Middle,4.6,C
STU05189,22,Female,6.87,72.2,7.7,6,4.5,4,No,Offline,Average,Average,No,2,Middle,1.4,A
STU05190,24,Female,4.56,83.9,9,3.4,1.7,2.26,Yes,Hybrid,Good,Average,Yes,2,Low,2.7,A
STU05191,17,Male,5.41,88.8,5.6,3.1,3.1,3.08,No,Online,Good,Good,Yes,4,High,2.1,A
STU05192,22,Male,4.71,74,7.2,6.3,2,3.05,Yes,Hybrid,Average,Good,No,1,Middle,3,B
STU05193,21,Female,2.83,74.6,6.8,9.4,4.1,2.47,No,Offline,Good,Good,Yes,3,Middle,6,B
STU05194,19,Female,5.18,84.3,7.3,7.4,2.7,3.7,Yes,Offline,Poor,Average,Yes,1,Middle,2.6,B
STU05195,19,Male,4.95,62.4,8.9,2.7,4.2,2.77,Yes,Offline,Good,Excellent,No,3,Middle,2.8,A
STU05196,21,Female,6.44,92.8,6.5,4.7,3.9,2.42,No,Offline,Average,Good,No,2,Middle,3.7,A
STU05197,21,Male,6.18,72,7.4,5.5,3.2,3.61,No,Online,Poor,Poor,No,2,Middle,3.3,A
STU05198,18,Male,7.39,60.5,7.3,2.3,3.7,3.04,Yes,Offline,Poor,Average,No,2,High,3.5,A
STU05199,21,Female,6.04,80.2,6.5,7.8,6.4,3.45,No,Offline,Average,Poor,Yes,2,High,2.9,A
STU05200,20,Male,2.66,68.6,7.9,6.4,3.8,2.83,No,Online,Good,Good,No,2,Low,2.6,B
STU05201,24,Female,6.49,65.5,7.9,6.8,5.4,3.63,No,Online,Poor,Good,No,2,Low,3.1,A
STU05202,21,Female,2.54,69.3,7.1,4.7,2.5,3.45,No,Hybrid,Average,Excellent,No,1,Low,4.9,A
STU05203,20,Female,3.51,79.2,8.2,3,1.5,2.49,No,Hybrid,Poor,Average,Yes,1,Middle,3.1,A
STU05204,21,Female,5.08,83.7,6.1,5.6,2.7,2.91,No,Offline,Average,Good,No,2,Low,4.8,B
STU05205,18,Female,3.28,60.6,6.8,6.4,4.5,2.85,No,Online,Average,Average,No,0,High,7.6,C
STU05206,20,Female,4.16,78.9,6.1,1,3.3,2.74,Yes,Hybrid,Average,Average,No,2,Middle,4.9,A
STU05207,24,Female,6.96,69.7,7.5,5.3,5.1,3.22,No,Hybrid,Good,Good,No,2,Middle,2.3,A
STU05208,17,Non-Binary,3.73,76.4,7.1,3.7,5.4,2.9,No,Offline,Good,Poor,Yes,2,Middle,5.6,B
STU05209,20,Female,3.16,85.1,8.1,9.5,4.1,2.65,Yes,Online,Good,Good,Yes,1,High,7.7,C
STU05210,23,Male,2.37,82.1,8.3,5.6,3.5,3.36,No,Offline,Average,Good,No,1,Low,3.6,B
STU05211,18,Female,10.6,90.7,7.9,1.5,4.3,1.95,No,Hybrid,Average,Excellent,No,1,Middle,1.9,A
STU05212,22,Female,4.06,69.6,7.7,5.5,3.9,3.91,Yes,Online,Average,Average,No,1,Middle,3.4,A
STU05213,24,Female,5.02,79.7,7.7,5.2,3.1,3.08,No,Online,Average,Excellent,Yes,3,Middle,4,A
STU05214,20,Female,5.05,83.5,9,5.9,3.2,3.93,Yes,Online,Good,Excellent,No,0,Middle,4.7,A
STU05215,23,Female,7.18,73,5,5.3,3.6,2.75,No,Offline,Good,Excellent,Yes,2,Low,2.9,A
STU05216,23,Non-Binary,3.82,71,7.9,6,4.7,2.32,No,Offline,Average,Good,No,0,Middle,2.6,C
STU05217,24,Male,3.16,64,7.1,1.8,3.1,3.55,Yes,Hybrid,Poor,Excellent,Yes,2,High,2.4,A
STU05218,24,Female,4.2,64.9,5.5,5.1,4.3,2.53,Yes,Online,Average,Good,No,0,Low,7.2,D
STU05219,23,Male,3.4,97.8,6.5,7.5,2.9,2.58,No,Offline,Poor,Average,No,0,Middle,8.8,C
STU05220,21,Female,2.1,73,5.9,5.6,3.2,3.19,Yes,Offline,Average,Good,No,0,Low,5.9,C
STU05221,23,Female,1.21,80.2,7.3,4.3,6.5,3.86,No,Online,Good,Good,Yes,2,Middle,6.5,B
STU05222,21,Male,5.04,81,7.6,4.7,3.8,3.32,No,Online,Average,Excellent,Yes,2,High,2.7,A
STU05223,22,Male,4.12,75.2,7.2,4.2,4.5,3.23,No,Offline,Good,Good,No,1,Middle,3.8,B
STU05224,18,Female,7.74,80.9,5.7,6.3,5.1,2.4,Yes,Offline,Average,Average,Yes,0,Middle,1.2,B
STU05225,19,Male,3.93,84.3,6.2,9.1,3.4,2.89,No,Offline,Good,Good,No,0,Low,5.8,B
STU05226,21,Male,4.25,71.8,6.9,5,3.3,2.89,No,Hybrid,Poor,Excellent,Yes,0,High,3.6,B
STU05227,23,Female,7.38,91.6,6.1,5.8,1.3,2.65,Yes,Offline,Poor,Average,No,3,Middle,4.5,A
STU05228,23,Male,1.6,81,5.8,3.3,2.3,2.82,No,Hybrid,Good,Average,Yes,2,Low,3.6,B
STU05229,17,Female,6.53,75.3,5,5.5,3.2,2.31,No,Online,Average,Good,Yes,2,Middle,7.3,A
STU05230,23,Female,3.31,76.9,6.7,5.9,1.2,3.28,No,Online,Poor,Average,No,0,Low,7.6,B
STU05231,18,Male,2.69,91.5,8,2.6,4.5,2.98,Yes,Online,Average,Poor,Yes,2,High,1,B
STU05232,20,Male,5.71,95.4,6.5,2.8,3.8,1.5,No,Online,Average,Average,Yes,3,Low,4.6,A
STU05233,20,Female,5.2,73.8,7.2,3.6,5,3.37,No,Online,Average,Excellent,No,1,Middle,2.3,A
STU05234,23,Female,2.69,83.9,5.4,3.4,5,3.63,No,Online,Average,Poor,No,1,Middle,5.8,B
STU05235,17,Female,5.45,73.7,6.2,4.1,6.4,3.2,No,Online,Good,Good,Yes,0,Middle,3,B
STU05236,21,Female,8.05,69.5,8.9,4.7,4.8,3.21,No,Offline,Poor,Good,No,2,Middle,6,A
STU05237,18,Female,6.6,79.1,5.4,5.5,5.4,3.41,Yes,Offline,Poor,Excellent,No,1,High,6,B
STU05238,17,Male,5.2,83.8,9.8,8.3,1.8,2.72,No,Hybrid,Average,Excellent,Yes,2,Middle,1.9,A
STU05239,21,Male,3.86,99,6.4,6.3,3.1,3.18,Yes,Offline,Average,Good,No,2,Low,4,A
STU05240,18,Male,4.79,70.5,5,5,2.3,3.55,No,Online,Poor,Excellent,No,3,Low,5,B
STU05241,23,Male,5.92,68.4,6.9,4.3,2.4,3.01,No,Offline,Average,Poor,Yes,2,High,5.4,A
STU05242,20,Female,4.52,58.9,7,6.9,6.6,3.32,No,Offline,Poor,Good,Yes,1,Middle,5.2,B
STU05243,18,Female,5.88,65.9,7.7,5.4,3.2,3.02,No,Offline,Poor,Good,No,1,Middle,5.3,A
STU05244,23,Male,6.91,85.5,8.1,4.7,6.1,3.45,No,Online,Average,Average,No,1,High,3.7,A
STU05245,22,Female,2.01,84.8,6.5,2,5.1,2.97,Yes,Offline,Good,Good,Yes,2,Low,6.3,C
STU05246,19,Male,5.3,97.6,7.6,6.1,5.1,2.84,No,Online,Poor,Average,No,3,Middle,2.3,B
STU05247,18,Male,5.97,88.9,7.7,6.3,4.7,3.37,No,Offline,Average,Excellent,No,3,Middle,3.6,A
STU05248,19,Female,4.43,78,8.1,6,2,3.34,Yes,Offline,Good,Average,Yes,3,Middle,5.2,A
STU05249,18,Male,3.68,86.1,9,5.3,3.2,3.29,Yes,Online,Average,Good,No,1,Low,6.4,A
STU05250,19,Male,7.97,93.7,8,2.3,1.3,2.33,No,Offline,Average,Average,No,3,High,3.9,A
STU05251,22,Male,4.79,63.6,7.1,5.3,5,3.43,No,Offline,Average,Average,Yes,2,Middle,4.3,B
STU05252,20,Male,4.79,60.1,7.3,4.2,4.3,2.8,No,Hybrid,Average,Excellent,No,3,Low,7.6,C
STU05253,24,Female,3.89,82.9,7.9,4.8,3.9,2.76,No,Hybrid,Average,Good,No,1,Low,4.3,B
STU05254,21,Female,4.37,84.7,5.5,2.8,4.2,3.43,Yes,Offline,Poor,Excellent,Yes,3,Low,5.2,A
STU05255,19,Male,4.36,60.9,8,4.5,2.1,3.07,No,Online,Good,Average,Yes,3,High,3.4,A
STU05256,22,Male,4.76,75.4,6.9,7.8,2.8,2.59,Yes,Online,Average,Average,Yes,1,Middle,5.6,C
STU05257,19,Female,1.98,67.4,6.3,3.5,5.1,2.46,No,Hybrid,Average,Good,Yes,1,High,4.9,D
STU05258,20,Female,1.75,82.9,8.3,4.9,3.4,1.77,Yes,Hybrid,Average,Good,Yes,1,High,4.4,C
STU05259,19,Male,3.72,93.6,8.3,5.4,5.2,2.53,No,Offline,Poor,Average,No,1,High,5.8,A
STU05260,22,Male,4.28,88.6,5.6,5.7,5.7,2.71,No,Offline,Poor,Good,No,2,Middle,6.9,B
STU05261,23,Female,3.81,92.2,6.6,2.7,3.4,3.44,Yes,Offline,Average,Average,Yes,1,Middle,3.9,A
STU05262,22,Female,6.37,75.4,6.3,4.2,4.2,2.92,No,Online,Good,Average,Yes,2,Middle,3.7,A
STU05263,24,Male,4.89,72.9,4.7,4.9,4.4,3.67,Yes,Online,Poor,Average,Yes,3,Middle,5.2,A
STU05264,24,Female,6.39,90.1,7.9,1,3.5,2.6,No,Offline,Average,Good,Yes,3,Middle,4,A
STU05265,24,Male,5.41,73.6,7.1,6.9,2.6,2.73,No,Offline,Good,Good,Yes,2,Low,1,A
STU05266,17,Female,0.5,80.8,5,7.8,4.3,2.3,No,Hybrid,Average,Good,Yes,0,High,8.6,D
STU05267,20,Female,5.9,86,7.9,5.4,3.9,3.13,No,Hybrid,Average,Good,No,2,Low,2.2,A
STU05268,23,Female,7.83,68.7,8.8,6.1,6,4,No,Offline,Average,Average,Yes,3,Low,3.4,A
STU05269,17,Male,5.25,57.7,6.3,7,1.9,2.28,No,Offline,Poor,Excellent,No,0,Middle,5,C
STU05270,20,Male,4.83,91.8,6.6,7.2,3.5,2.65,Yes,Offline,Good,Excellent,Yes,1,Low,4.1,B
STU05271,23,Male,2.66,78.4,7.1,7.6,4.1,3.16,Yes,Hybrid,Poor,Good,Yes,0,Low,5.9,C
STU05272,19,Female,5.43,88.1,8.8,2,4.6,4,No,Hybrid,Average,Poor,No,3,Low,5.1,A
STU05273,23,Male,2.89,84.4,6,2.5,5,2.75,Yes,Hybrid,Average,Good,Yes,2,Low,4.8,B
STU05274,22,Male,1.47,63.4,5.6,2.3,4,3.4,No,Offline,Good,Good,No,1,Middle,7.9,C
STU05275,17,Male,5.4,82.4,7.2,5.1,6,2.62,No,Online,Good,Excellent,Yes,1,Middle,6.6,A
STU05276,19,Female,6.61,73.9,8,5.9,3.6,2.13,No,Offline,Good,Excellent,No,2,Middle,5.7,A
STU05277,22,Male,4.39,77.1,6,5.7,5.3,2.78,No,Online,Good,Excellent,No,2,Middle,4.6,B
STU05278,20,Male,4.61,74.1,7.6,4.9,4.3,2.48,No,Offline,Average,Poor,Yes,1,Middle,4.9,C
STU05279,23,Male,3.61,79.5,5.8,5.1,4.4,2.9,No,Hybrid,Good,Excellent,Yes,1,Middle,5,B
STU05280,22,Female,8.13,83,6.6,3,2.9,2.76,No,Offline,Average,Good,No,1,Low,5.2,A
STU05281,19,Female,5.71,71.7,7,4.8,5.5,2.9,No,Hybrid,Average,Excellent,Yes,1,Low,6.6,B
STU05282,17,Female,4.27,86.4,9.3,4.5,2.7,2.92,Yes,Hybrid,Good,Good,No,0,High,1,B
STU05283,17,Female,4.36,99.3,7.9,6.7,4.4,3.14,No,Hybrid,Average,Average,Yes,1,Middle,5.1,B
STU05284,24,Female,5.22,78.2,6,4.4,5.1,1.67,No,Online,Average,Good,Yes,1,Low,2.1,C
STU05285,23,Male,7.13,94.8,7.6,1,5,2.63,Yes,Hybrid,Poor,Average,Yes,3,High,3.9,A
STU05286,22,Female,3.87,78.5,5.3,2.8,6.5,2.56,No,Offline,Average,Average,No,0,Middle,4.4,B
STU05287,24,Male,3.19,75.8,6.3,5.4,1.2,3.22,Yes,Offline,Average,Excellent,Yes,2,Low,3.3,B
STU05288,19,Male,5.56,71,5.1,1,3.8,3.15,Yes,Offline,Average,Poor,Yes,4,High,4.8,A
STU05289,24,Female,4.7,92.6,9.6,1,2.8,3.37,Yes,Offline,Good,Average,No,2,Middle,2.7,A
STU05290,18,Male,2.02,78.4,4.1,7.2,1.9,3.42,Yes,Offline,Average,Average,Yes,0,High,6,C
STU05291,20,Male,4.69,71.7,6.4,4.6,5.3,2.74,No,Hybrid,Average,Good,Yes,2,Low,3.1,B
STU05292,24,Male,4.32,90.4,6.7,5.1,4.2,2.39,No,Hybrid,Average,Excellent,Yes,1,Low,4.4,A
STU05293,20,Female,4.13,76.9,5.9,4.1,5.8,2.57,No,Online,Good,Average,No,1,Middle,6.3,B
STU05294,19,Male,5.23,82.6,8.3,3.4,4.7,2.56,No,Offline,Poor,Average,No,2,Low,3.8,B
STU05295,18,Female,5.41,62.1,6,5.7,1.9,2.47,Yes,Hybrid,Poor,Excellent,Yes,3,Low,6.5,C
STU05296,17,Female,8.27,71.6,5.7,6.4,4.7,3.48,No,Offline,Average,Excellent,Yes,1,High,3.7,A
STU05297,23,Female,6.18,76.3,7.4,4.1,4,3.6,Yes,Offline,Good,Poor,No,1,Low,3.9,A
STU05298,21,Male,6.6,85.7,7,1.9,4.1,2.79,Yes,Hybrid,Good,Good,No,2,High,3.1,A
STU05299,21,Female,4.04,85.1,4.5,5.6,3.8,3.56,No,Offline,Good,Good,Yes,2,Middle,5.1,A
STU05300,23,Male,4.94,81.9,6.3,6.4,4.2,2.58,No,Online,Good,Good,Yes,3,High,6.4,C
STU05301,19,Male,3.6,74.2,6.6,2.5,6.2,2.13,Yes,Offline,Good,Good,Yes,1,Middle,4.5,B
STU05302,18,Male,3.56,93.2,9.8,7.8,5.7,1.82,No,Online,Poor,Excellent,No,0,Middle,6.2,C
STU05303,18,Female,6.59,77.6,7.1,6.1,0.5,3.34,No,Offline,Poor,Poor,No,4,Middle,4.5,A
STU05304,20,Male,9.25,77.5,10,8.4,3.7,2.92,No,Online,Good,Average,Yes,2,Middle,5.1,A
STU05305,17,Male,6.32,65.2,6,4.1,4.2,1.66,No,Hybrid,Average,Average,Yes,3,Middle,4,B
STU05306,22,Male,5.74,88.3,6,2.6,5.8,3.42,Yes,Online,Poor,Good,Yes,1,Low,6,A
STU05307,24,Male,6,89,7.7,5.5,1.5,3.3,No,Hybrid,Average,Excellent,Yes,1,Low,5.4,A
STU05308,18,Female,6.52,92,8.9,7.5,2.4,2.16,No,Hybrid,Poor,Good,Yes,1,Low,7.3,A
STU05309,23,Female,4.78,73,4.7,4.1,4.3,3.57,No,Online,Average,Poor,No,3,Middle,1.6,A
STU05310,22,Female,4.82,93,7.3,3.5,5.4,3.57,Yes,Offline,Poor,Good,Yes,4,Middle,4.5,A
STU05311,21,Male,6.18,83.9,5.5,4.5,6.2,3.54,No,Offline,Poor,Good,No,1,Low,5.8,A
STU05312,22,Male,8.12,60,7.6,4.4,0.9,2.78,Yes,Offline,Average,Excellent,Yes,2,Middle,4.9,A
STU05313,17,Non-Binary,5.1,81.5,5.9,3.6,5.9,2.75,No,Online,Average,Good,No,2,High,3.8,A
STU05314,23,Male,1.65,74.8,7.5,2.3,2.2,2.71,Yes,Offline,Average,Good,No,0,Middle,3.7,C
STU05315,17,Female,6.49,85.6,7,7.5,3.1,2.57,No,Hybrid,Poor,Good,Yes,2,High,5.9,A
STU05316,22,Male,5.34,70,5.9,2.4,3.8,3.85,Yes,Online,Average,Good,No,3,High,3.3,A
STU05317,24,Female,3.37,66.7,8.9,1.8,4.1,3.64,No,Hybrid,Average,Good,Yes,1,Low,3.1,A
STU05318,19,Male,3.29,76.4,8,1.2,4.3,2.67,No,Online,Poor,Average,No,3,High,6.5,A
STU05319,18,Male,1,100,6.1,6,4.2,2.1,No,Online,Poor,Excellent,No,0,Low,4.6,D
STU05320,23,Female,3.4,75.4,5.6,2.6,5,3.88,No,Offline,Average,Good,Yes,2,High,5.1,A
STU05321,19,Female,4.5,73.6,6.3,5.3,4.3,3.06,No,Online,Average,Good,No,1,Middle,3.3,B
STU05322,22,Male,5.95,70.5,5.8,4.1,2.8,2.87,Yes,Hybrid,Good,Excellent,No,1,Middle,3.2,B
STU05323,18,Female,4.83,63.9,6.4,3.8,3,3.63,No,Offline,Poor,Excellent,No,3,Middle,4.1,A
STU05324,20,Female,2.98,70.7,8.6,5.6,7.8,3.4,No,Offline,Average,Excellent,No,2,High,6.1,B
STU05325,19,Male,4.12,86.8,5.3,5.7,6,3.16,No,Hybrid,Poor,Excellent,Yes,1,Middle,5.1,A
STU05326,19,Male,5.03,65.7,7.6,6.8,5,2.94,No,Hybrid,Poor,Average,No,1,Middle,6.9,B
STU05327,22,Male,6.1,73.1,8.3,10,3.6,3.19,No,Hybrid,Average,Good,No,2,Low,2.8,A
STU05328,21,Male,5.51,75,6.3,6,1.4,3.2,No,Offline,Poor,Good,No,0,High,3.3,B
STU05329,22,Female,6.63,85.2,8,6.7,3.6,3.41,Yes,Online,Average,Average,No,0,Low,3.6,A
STU05330,19,Male,1.14,78.6,8.3,6.2,4.1,4,No,Hybrid,Good,Excellent,Yes,3,Middle,5.4,B
STU05331,18,Male,5.35,75.6,10,6.7,2.4,2.84,No,Offline,Good,Good,Yes,1,Middle,3.2,A
STU05332,24,Male,5.52,99.5,6.4,3.4,3.4,2.91,Yes,Online,Average,Good,No,3,Middle,1,A
STU05333,21,Female,3.08,95.4,7.4,7.5,5.4,2.96,No,Offline,Poor,Excellent,No,0,Middle,2.5,B
STU05334,22,Male,5.35,85.7,6.4,6.5,3.7,3.36,Yes,Online,Poor,Average,No,2,High,4.4,B
STU05335,24,Male,3.92,70.8,5.6,2.1,2.8,3.65,No,Online,Average,Good,No,2,High,5.1,A
STU05336,23,Male,2.54,79.9,8.1,6.1,3.4,3.35,Yes,Hybrid,Good,Good,No,1,Middle,4,C
STU05337,22,Female,2.39,59.7,8.8,3.7,3.1,3.38,No,Hybrid,Average,Average,No,4,High,5.3,A
STU05338,19,Male,6.02,61.3,5.8,5.1,2.1,2.78,No,Hybrid,Average,Average,No,1,High,1.6,A
STU05339,24,Female,6.1,70.8,6.2,4.9,5.4,3.31,No,Hybrid,Poor,Excellent,No,3,High,4.1,A
STU05340,19,Male,7.12,78.2,4.7,5.1,3,3.52,No,Hybrid,Good,Good,No,3,High,3.8,A
STU05341,20,Male,6.44,83.7,7.1,9,2.2,2.53,No,Hybrid,Good,Excellent,No,5,Middle,4.8,A
STU05342,24,Female,5.92,75.8,8.1,5.3,3.4,2.91,Yes,Offline,Average,Good,Yes,1,Low,2.4,A
STU05343,24,Male,2.85,64.5,6.3,6.4,5.6,2.19,No,Online,Average,Average,Yes,0,Middle,4.4,D
STU05344,22,Female,4.57,77.8,7.3,7,4.7,3,No,Offline,Good,Average,Yes,3,Middle,5.1,A
STU05345,19,Female,4.43,77.8,6.5,3.2,2.7,2.96,No,Hybrid,Good,Average,Yes,2,High,1.5,A
STU05346,23,Female,8.96,85.1,5.9,3.2,4.7,3.05,No,Offline,Good,Excellent,Yes,2,Middle,2.5,A
STU05347,17,Female,3.25,88.6,6.4,2.3,6.2,2.45,No,Hybrid,Good,Poor,No,3,High,5.8,A
STU05348,21,Male,2.42,85.2,8.6,5.5,2.3,2.9,No,Online,Average,Excellent,No,1,Middle,4.9,B
STU05349,17,Male,2.98,92.5,8.8,5.7,2.3,2.13,Yes,Hybrid,Average,Excellent,Yes,1,Middle,5.2,B
STU05350,21,Female,6.97,84.8,6.9,1,7,3.23,Yes,Online,Good,Excellent,No,3,Low,5,A
STU05351,23,Female,3.72,80.1,6.3,4.2,5.1,3.09,No,Offline,Poor,Good,No,2,High,5.5,B
STU05352,24,Female,6.43,89.8,4.9,5.1,2.5,3.06,Yes,Hybrid,Average,Excellent,Yes,2,Low,3.5,A
STU05353,24,Male,3.97,83.5,8.1,5.3,3.4,2.11,No,Online,Average,Average,No,1,Low,3.3,B
STU05354,22,Male,7.03,63.8,8.3,2.3,3.8,3.81,Yes,Hybrid,Poor,Poor,Yes,2,Middle,7.4,A
STU05355,20,Female,1.93,87.3,6,3.5,2.6,2.28,No,Hybrid,Poor,Average,No,1,High,5.4,C
STU05356,19,Male,4.09,85.8,7.4,6.1,3.4,2.38,Yes,Online,Poor,Excellent,Yes,1,Middle,5.4,B
STU05357,19,Male,6.16,70,7.4,5.7,2.7,3.71,Yes,Offline,Poor,Poor,No,1,High,4.9,A
STU05358,19,Male,4.52,88.6,7.5,5,5.7,3.65,No,Hybrid,Average,Good,No,1,Low,2.6,A
STU05359,22,Female,3.2,67.7,9.3,3.8,4.6,4,Yes,Offline,Good,Poor,Yes,2,Middle,3.5,A
STU05360,21,Male,7.83,100,6.7,6.3,5.1,3.26,No,Offline,Poor,Average,No,2,Middle,5.9,A
STU05361,24,Female,2.2,56.8,8.4,6.7,2.1,3.92,Yes,Hybrid,Good,Poor,Yes,0,High,3.7,B
STU05362,23,Male,3.3,83.6,8.7,3.6,5.3,3.31,No,Online,Average,Excellent,No,1,Middle,4.8,A
STU05363,19,Female,7.23,73,8.3,5.1,7,3.75,No,Online,Average,Good,No,2,Low,5,A
STU05364,17,Female,8.37,76.2,7.3,4.4,2.3,3.41,No,Online,Average,Excellent,No,2,Middle,3.9,A
STU05365,19,Male,4.97,86.5,7.8,5.7,4,3.55,Yes,Offline,Average,Good,Yes,2,High,3.9,A
STU05366,24,Female,2.49,87,7.2,8.4,4.6,2.82,Yes,Offline,Poor,Excellent,Yes,0,Middle,8.3,D
STU05367,22,Male,2.44,88.7,9,5.8,1.3,3.01,Yes,Online,Poor,Good,No,0,Low,5.1,C
STU05368,23,Male,3.27,92.3,9.2,6.3,3.5,2.83,No,Online,Poor,Good,Yes,1,Middle,1,A
STU05369,20,Female,4.8,69.2,6.1,8.3,6.3,3.47,Yes,Offline,Poor,Good,No,1,Low,8.5,C
STU05370,23,Male,7.63,77.9,7.7,8.1,2.7,3.36,No,Offline,Poor,Good,No,3,Middle,2,A
STU05371,17,Male,6.78,76.8,7,5.3,3.4,3.79,Yes,Online,Average,Excellent,No,3,Low,3.9,A
STU05372,19,Male,6.89,80.5,6.3,5.1,3.1,2.87,Yes,Offline,Average,Good,Yes,3,Low,1.9,A
STU05373,19,Male,4,59.4,5.9,3.2,3.8,1.86,No,Offline,Poor,Excellent,No,2,Middle,5,C
STU05374,18,Female,6.46,91.3,10,3.6,2.3,3.82,No,Online,Poor,Good,No,1,Low,3.6,A
STU05375,21,Male,6.57,85,7.8,4,2.9,2.77,No,Offline,Average,Average,No,2,Low,3.8,A
STU05376,17,Female,6.67,88.2,6.6,7.8,3.2,3.11,Yes,Offline,Poor,Good,No,0,High,3.8,B
STU05377,18,Female,4.96,84.7,8.1,6,1.7,2.51,No,Hybrid,Average,Average,Yes,1,Low,7.1,A
STU05378,23,Male,4.18,72.6,6.8,3.3,3.9,2.8,No,Online,Poor,Good,Yes,2,Middle,4.2,A
STU05379,20,Male,7.2,70.7,8.5,7.5,6.6,3.63,Yes,Offline,Average,Good,Yes,3,High,5.3,A
STU05380,21,Female,8.1,73.2,7,6.9,5.4,2.05,No,Hybrid,Poor,Excellent,No,2,Low,3.9,A
STU05381,17,Male,4.56,63.7,5.2,6.2,4.2,2.49,No,Offline,Average,Poor,Yes,3,Low,7,C
STU05382,19,Male,5.7,71.1,8,9.7,3.1,2.99,No,Hybrid,Average,Poor,No,2,Middle,1,A
